Name,SMILES,Donor,Acceptor,D_A EG /eV,A_D EG /eV
2594,CNc1ccc2c(C3:sc(-c4c(OC)c(OC)cc5[nH]ccc45)cc:3OC)cccc2c1,c1cccc2cc(NC)ccc12,c1c(OC)c(OC)cc2[nH]ccc12,5.275504,4.227837
2595,COc1cc2cc[nH]c2c(C=Nc2cc(S(=O)(=O)O)cc3nonc23)c1OC,c1c(OC)c(OC)cc2cc[nH]c12,c1cc(S(=O)(=O)O)cc2nonc12,1.7169220000000005,7.795193
2596,COc1cc2[nH]c(C(=O)O)cc2c(C#Cc2c(OC)c(OC)cc3cc(C(=O)O)[nH]c23)c1OC,c1c(OC)c(OC)cc2[nH]c(C(=O)O)cc12,c1c(OC)c(OC)cc2cc(C(=O)O)[nH]c12,4.250952,4.250952
2597,COc1cc2c(cc(C(=O)O)n2C):C(c2c(S)ncc3nonc23):c1OC,c1c(S)ncc2nonc12,c1c(OC)c(OC)cc2c1cc(C(=O)O)n2C,5.628969,2.2294540000000005
2598,COc1cc2cc(C(=O)O)n(C)c2c(C=Nc2scc3nc(OC(C)=O)cnc23)c1OC,c1c(OC)c(OC)cc2cc(C(=O)O)n(C)c12,c1scc2nc(OC(C)=O)cnc12,2.9985010000000005,5.265482
2599,COc1cc2c:C(c3cc(C(F)(F)F)cc4nsnc34):n(C)c2cc1OC,c1cc(C(F)(F)F)cc2nsnc12,c1cc2cc(OC)c(OC)cc2n1C,7.394671082,2.069824025
2600,COc1cc2cc[nH]c2:C(c2c(S(=O)(=O)O)ncc3nsnc23):c1OC,c1c(OC)c(OC)cc2cc[nH]c12,c1c(S(=O)(=O)O)ncc2nsnc12,1.0991540000000004,8.083247
2601,COc1cc2cc(C=Cc3cc(C#N)co3)n(C)c2cc1OC,c1cc2cc(OC)c(OC)cc2n1C,c1cc(C#N)co1,3.907241025,7.302127082
2602,COc1cc2c(ccn2C):C(c2sccc2Br):c1OC,c1sccc1Br,c1c(OC)c(OC)cc2c1ccn2C,6.830666082,4.1770570247670005
2603,COc1cc(-c2c(OC)c(OC)cc3cc[nH]c23)s:C:1c1c(S(=O)(=O)O)ncc2nsnc12,c1c(S(=O)(=O)O)ncc2nsnc12,c1c(OC)c(OC)cc2cc[nH]c12,8.083247,1.0991540000000004
2604,COc1ccc2c(C=Cc3c(OC)c(OC)cc4c3ccn4C)cccc2c1,c1cccc2cc(OC)ccc12,c1c(OC)c(OC)cc2c1ccn2C,5.721877082,3.927684025
2605,COc1cc2cc(C#Cc3cccc4ncc(O)nc34)n(C)c2cc1OC,c1cc2cc(OC)c(OC)cc2n1C,c1cccc2ncc(O)nc12,3.039320025,6.745601082
2606,COc1cc(-c2c(OC)c(OC)cc3c2ccn3C)s:C:1c1c(NC(C)=O)ncc2nonc12,c1c(NC(C)=O)ncc2nonc12,c1c(OC)c(OC)cc2c1ccn2C,6.954298082,1.9863950247670004
2607,COc1cc2c(c(C3:c(OC)c(OC)cc4c:3ccn4C)c1)SCS2,c1c(OC)c(OC)cc2c1ccn2C,c1cc(OC)cc2c1SCS2,4.441061025,5.601202082
2608,COc1cc(-c2c(OC)c(OC)cc3cc(C(=O)O)[nH]c23)s:C:1c1c(OC)c(OC)cc2c1ccn2C,c1c(OC)c(OC)cc2c1ccn2C,c1c(OC)c(OC)cc2cc(C(=O)O)[nH]c12,3.761891025,5.620856082
2609,COc1cc2ccn(C)c2c(C=Nc2cccc3ccc(C=O)cc23)c1OC,c1c(OC)c(OC)cc2ccn(C)c12,c1cccc2ccc(C=O)cc12,2.8914340247670003,6.489296082
2610,COc1cc2cc(C(=O)O)n(C)c2:C(c2cccc3ccc(F)cc23):c1OC,c1cccc2ccc(F)cc12,c1c(OC)c(OC)cc2cc(C(=O)O)n(C)c12,4.894382,4.128475
2611,COc1cc2cc(-c3cc(OC)c(C4:scc5ncc(C#N)nc:45)s3)[nH]c2cc1OC,c1scc2ncc(C#N)nc12,c1cc2cc(OC)c(OC)cc2[nH]1,7.011598,1.827461
2612,COc1cc2cc(-c3s:C(c4c(Br)ncc5nsnc45):cc3OC)[nH]c2cc1OC,c1cc2cc(OC)c(OC)cc2[nH]1,c1c(Br)ncc2nsnc12,1.7245750000000002,7.258799
2613,COc1cc2cc(-c3s:C(c4cc(C(F)(F)F)cc5nsnc45):cc3OC)[nH]c2cc1OC,c1cc2cc(OC)c(OC)cc2[nH]1,c1cc(C(F)(F)F)cc2nsnc12,2.117716,7.314575
2614,CNc1cc(C2:cc(OC)c(-c3cc4cc(OC)c(OC)cc4[nH]3)s:2)c2nccnc2c1,c1cc2cc(OC)c(OC)cc2[nH]1,c1cc(NC)cc2nccnc12,3.3421540000000003,5.739792
2615,COc1cc2cc(C=Cc3cccc4ncc(C(F)(F)F)nc34)[nH]c2cc1OC,c1cc2cc(OC)c(OC)cc2[nH]1,c1cccc2ncc(C(F)(F)F)nc12,2.4625670000000004,7.273822
2616,COc1cc2[nH]ccc2c(C=Cc2c(C#N)ncc3nonc23)c1OC,c1c(OC)c(OC)cc2[nH]ccc12,c1c(C#N)ncc2nonc12,1.2121600000000003,8.151720000000001
2617,COc1cc2cc(-c3s:C(c4cc(S)cc5nonc45):cc3OC)[nH]c2cc1OC,c1cc2cc(OC)c(OC)cc2[nH]1,c1cc(S)cc2nonc12,2.375105,6.770973
2618,COc1cc2cc(-c3s:C(c4cccc5ncc(O)nc45):cc3OC)[nH]c2cc1OC,c1cc2cc(OC)c(OC)cc2[nH]1,c1cccc2ncc(O)nc12,3.087212,6.665505
2619,COc1c:C(c2c(OC)c(OC)cc3[nH]c(C(=O)O)cc23):sc1-c1nncc2nsnc12,c1nncc2nsnc12,c1c(OC)c(OC)cc2[nH]c(C(=O)O)cc12,5.927459,2.035354
2620,COc1cc2cc(-c3cc(OC)c(C4:nc(C=O)cc5nsnc:45)s3)[nH]c2cc1OC,c1nc(C=O)cc2nsnc12,c1cc2cc(OC)c(OC)cc2[nH]1,7.501987,1.568826
2621,COc1cc2cc(-c3s:C(c4c(O)ncc5nsnc45):cc3OC)[nH]c2cc1OC,c1cc2cc(OC)c(OC)cc2[nH]1,c1c(O)ncc2nsnc12,2.1066670000000003,6.668048
2622,COc1cc2cc(-c3s:C(c4c(F)ccc5nsnc45):cc3OC)[nH]c2cc1OC,c1cc2cc(OC)c(OC)cc2[nH]1,c1c(F)ccc2nsnc12,2.3800950000000003,6.959871
2623,COc1c:C(c2c(OC)c(OC)cc3cc[nH]c23):sc1-c1nc(C=O)cc2nsnc12,c1nc(C=O)cc2nsnc12,c1c(OC)c(OC)cc2cc[nH]c12,7.501987,1.568826
2624,COc1c:C(c2c(OC)c(OC)cc3[nH]ccc23):sc1-c1nc(Br)cc2nsnc12,c1nc(Br)cc2nsnc12,c1c(OC)c(OC)cc2[nH]ccc12,7.258799,1.7245750000000002
2625,COc1cc2cc(-c3s:C(c4cc(S)co4):cc3OC)[nH]c2cc1OC,c1cc2cc(OC)c(OC)cc2[nH]1,c1cc(S)co1,5.197513,6.056591
2626,COc1c:C(c2c(OC)c(OC)cc3[nH]c(C(=O)O)cc23):sc1-c1nc(F)cc2nsnc12,c1nc(F)cc2nsnc12,c1c(OC)c(OC)cc2[nH]c(C(=O)O)cc12,6.001386,2.285074
2627,COc1cc2[nH]ccc2c(C=Cc2c(C#N)ccc3nonc23)c1OC,c1c(OC)c(OC)cc2[nH]ccc12,c1c(C#N)ccc2nonc12,1.6447510000000003,7.71681
2628,COc1c:C(c2c(OC)c(OC)cc3cc(C(=O)O)n(C)c23):sc1-c1scc2ncc(C=O)nc12,c1scc2ncc(C=O)nc12,c1c(OC)c(OC)cc2cc(C(=O)O)n(C)c12,5.586902,2.3540660000000004
2629,COc1cc2cc(N=Cc3cc(S)cc4nonc34)[nH]c2cc1OC,c1cc2cc(OC)c(OC)cc2[nH]1,c1cc(S)cc2nonc12,2.375105,6.770973
2630,COc1cc2cc(C=Nc3scc4nc(S)cnc34)[nH]c2cc1OC,c1cc2cc(OC)c(OC)cc2[nH]1,c1scc2nc(S)cnc12,2.5942730000000003,6.382178
2631,COc1cc2cc(C=Cc3occ4nc(C#N)cnc34)[nH]c2cc1OC,c1cc2cc(OC)c(OC)cc2[nH]1,c1occ2nc(C#N)cnc12,1.823192,6.929897
2632,COc1cc2cc(C=Cc3sccc3F)n(C)c2cc1OC,c1cc2cc(OC)c(OC)cc2n1C,c1sccc1F,4.381813025,6.741094082
2633,COc1cc2[nH]c(C(=O)O)cc2c(C=Cc2nc(C=O)cc3nonc23)c1OC,c1c(OC)c(OC)cc2[nH]c(C(=O)O)cc12,c1nc(C=O)cc2nonc12,1.8064439999999995,6.494853
2634,COc1cc2cc(C=Cc3c(S(=O)(=O)O)ncc4nonc34)[nH]c2cc1OC,c1cc2cc(OC)c(OC)cc2[nH]1,c1c(S(=O)(=O)O)ncc2nonc12,1.171841,8.358334
2635,COc1cnc2csc(C=Cc3cc4cc(OC)c(OC)cc4[nH]3)c2n1,c1cc2cc(OC)c(OC)cc2[nH]1,c1scc2ncc(OC)nc12,2.93435,6.225471
2636,COc1cc2c(ccn2C)c(C=Nc2c(C#N)ncc3nsnc23)c1OC,c1c(OC)c(OC)cc2c1ccn2C,c1c(C#N)ncc2nsnc12,1.3698420247670002,7.898223082
2637,COc1cc2cc(-c3s:C(c4cc(C)cc5nsnc45):cc3OC)[nH]c2cc1OC,c1cc2cc(OC)c(OC)cc2[nH]1,c1cc(C)cc2nsnc12,2.6479350000000004,6.707248
2638,COc1cc2cc(C=Cc3cc(O)cc4c3SCS4)n(C)c2cc1OC,c1cc2cc(OC)c(OC)cc2n1C,c1cc(O)cc2c1SCS2,4.3852970247670005,5.679327082
2639,COc1cc2cc[nH]c2c(C#Cc2scc3nc(C#N)cnc23)c1OC,c1c(OC)c(OC)cc2cc[nH]c12,c1scc2nc(C#N)cnc12,1.827461,7.011598
2640,COc1cc2cc(C=Cc3c(C=O)ncc4nonc34)[nH]c2cc1OC,c1cc2cc(OC)c(OC)cc2[nH]1,c1c(C=O)ncc2nonc12,1.365275,7.784661
2641,CNc1cnc2csc(N=Cc3cc4cc(OC)c(OC)cc4[nH]3)c2n1,c1cc2cc(OC)c(OC)cc2[nH]1,c1scc2ncc(NC)nc12,3.094391,5.66595
2642,COc1cc2cc(-c3s:C(c4cccc5nc(S)cnc45):cc3OC)[nH]c2cc1OC,c1cc2cc(OC)c(OC)cc2[nH]1,c1cccc2nc(S)cnc12,2.901796,6.609013
2643,COc1cc2cc(C=Nc3nc(C)cc4nsnc34)[nH]c2cc1OC,c1cc2cc(OC)c(OC)cc2[nH]1,c1nc(C)cc2nsnc12,2.1462570000000003,7.022388
2644,COc1cc2cc(C=Cc3cccc4ccc(S)cc34)[nH]c2cc1OC,c1cc2cc(OC)c(OC)cc2[nH]1,c1cccc2ccc(S)cc12,3.754144,5.934648
2645,COc1cc2ccn(C)c2c(C=Cc2scc3ncc(C=O)nc23)c1OC,c1c(OC)c(OC)cc2ccn(C)c12,c1scc2ncc(C=O)nc12,1.914010025,6.921027082
2646,COc1cc2c(cc(C(=O)O)n2C)c(N=Cc2c(C#N)ccc3nonc23)c1OC,c1c(OC)c(OC)cc2c1cc(C(=O)O)n2C,c1c(C#N)ccc2nonc12,2.0369150000000005,6.462781
2647,COc1cc2cc(C(=O)O)n(C)c2c(N=Cc2c(C#N)ncc3nonc23)c1OC,c1c(OC)c(OC)cc2cc(C(=O)O)n(C)c12,c1c(C#N)ncc2nonc12,1.6043240000000003,6.897691
2648,COc1cc2cc(C=Nc3sccc3O)[nH]c2cc1OC,c1cc2cc(OC)c(OC)cc2[nH]1,c1sccc1O,4.707997000000001,5.997648
2649,COc1cc2c:C(c3sc(-c4cc(C#N)cc5nsnc45)cc3OC):[nH]c2cc1OC,c1cc2cc(OC)c(OC)cc2[nH]1,c1cc(C#N)cc2nsnc12,1.8161780000000003,7.451619
2650,COc1cc2cc(C=Cc3scc4ncc(O)nc34)[nH]c2cc1OC,c1cc2cc(OC)c(OC)cc2[nH]1,c1scc2ncc(O)nc12,2.7977930000000004,6.314223
2651,COc1cc2cc(C(=O)O)n(C)c2c(C=Nc2c(C#N)ccc3nonc23)c1OC,c1c(OC)c(OC)cc2cc(C(=O)O)n(C)c12,c1c(C#N)ccc2nonc12,2.0369150000000005,6.462781
2652,COc1cc2[nH]ccc2c(C=Cc2cc(Br)cc3nsnc23)c1OC,c1c(OC)c(OC)cc2[nH]ccc12,c1cc(Br)cc2nsnc12,2.2306730000000003,7.022222
2653,COc1cc(-c2cc(C#N)cc3nsnc23)s:C:1c1c(OC)c(OC)cc2ccn(C)c12,c1c(OC)c(OC)cc2ccn(C)c12,c1cc(C#N)cc2nsnc12,1.7682860247670005,7.531715082
2654,COc1cc2cc(C=Nc3occ4nc(C#N)cnc34)[nH]c2cc1OC,c1cc2cc(OC)c(OC)cc2[nH]1,c1occ2nc(C#N)cnc12,1.823192,6.929897
2655,COc1c:C(c2c(OC)c(OC)cc3[nH]c(C(=O)O)cc23):sc1-c1nc(O)cc2nonc12,c1nc(O)cc2nonc12,c1c(OC)c(OC)cc2[nH]c(C(=O)O)cc12,5.6961900000000005,2.394878
2656,COc1cc2c(cc(C(=O)O)n2C)c(C=Nc2nc(C#N)cc3nsnc23)c1OC,c1c(OC)c(OC)cc2c1cc(C(=O)O)n2C,c1nc(C#N)cc2nsnc12,1.8098980000000005,6.564098
2657,COc1cc2cc(-c3s:C(c4occc4C):cc3OC)[nH]c2cc1OC,c1cc2cc(OC)c(OC)cc2[nH]1,c1occc1C,5.549303,6.171719
2658,COc1cc2[nH]ccc2c(N=Cc2nc(C=O)cc3nsnc23)c1OC,c1c(OC)c(OC)cc2[nH]ccc12,c1nc(C=O)cc2nsnc12,1.568826,7.501987
2659,COc1cc2cc(-c3s:C(c4c(F)ccc5c4SCS5):cc3OC)[nH]c2cc1OC,c1cc2cc(OC)c(OC)cc2[nH]1,c1c(F)ccc2c1SCS2,4.266412,5.921905
2660,COc1cc2cc[nH]c2c(C=Cc2cc(C#N)cc3nccnc23)c1OC,c1c(OC)c(OC)cc2cc[nH]c12,c1cc(C#N)cc2nccnc12,2.2506540000000004,7.500741
2661,COc1cc2cc(-c3cc(OC):C(c4cccc5nc(F)cnc45):s3)[nH]c2cc1OC,c1cccc2nc(F)cnc12,c1cc2cc(OC)c(OC)cc2[nH]1,7.07282,2.787621
2662,COc1cc2cc(C=Nc3cc(S)cc4ccccc34)n(C)c2cc1OC,c1cc2cc(OC)c(OC)cc2n1C,c1cc(S)cc2ccccc12,3.706252025,6.014744082
2663,COc1cc2cc(C#Cc3nccc4nonc34)[nH]c2cc1OC,c1cc2cc(OC)c(OC)cc2[nH]1,c1nccc2nonc12,1.9018620000000004,7.627052
2664,COc1cc2cc(C=Cc3scc4ncc(C(F)(F)F)nc34)[nH]c2cc1OC,c1cc2cc(OC)c(OC)cc2[nH]1,c1scc2ncc(C(F)(F)F)nc12,2.191943,6.84615
2665,COc1cc2[nH]c(C(=O)O)cc2c(C=Cc2scc3nccnc23)c1OC,c1c(OC)c(OC)cc2[nH]c(C(=O)O)cc12,c1scc2nccnc12,3.050323,5.17472
2666,COc1cc2cc(C(=O)O)n(C)c2c(C=Cc2scc3nc(C#N)cnc23)c1OC,c1c(OC)c(OC)cc2cc(C(=O)O)n(C)c12,c1scc2nc(C#N)cnc12,2.219625,5.757569
2667,COc1cc2cc(-c3cc(OC)c(C4:nc(C)cc5nonc:45)s3)[nH]c2cc1OC,c1nc(C)cc2nonc12,c1cc2cc(OC)c(OC)cc2[nH]1,7.326049,2.013068
2668,COc1cc2[nH]ccc2c(C#Cc2nncc3nsnc23)c1OC,c1c(OC)c(OC)cc2[nH]ccc12,c1nncc2nsnc12,1.5941850000000004,7.217267
2669,COc1cc2cc(C=Nc3cc(F)cc4ccccc34)[nH]c2cc1OC,c1cc2cc(OC)c(OC)cc2[nH]1,c1cc(F)cc2ccccc12,3.736311,6.148411
2670,COc1cc2ccn(C)c2c(N=Cc2cc(C#N)cc3nonc23)c1OC,c1c(OC)c(OC)cc2ccn(C)c12,c1cc(C#N)cc2nonc12,1.5968590247670005,7.796906082
2671,COc1cc2cc(C=NC3:nc(C=O)cc4nonc:34)n(C)c2cc1OC,c1cc2cc(OC)c(OC)cc2n1C,c1nc(C=O)cc2nonc12,1.317383025,7.864757082
2672,COc1cc2cc(C=Cc3cc(C(F)(F)F)cc4nonc34)[nH]c2cc1OC,c1cc2cc(OC)c(OC)cc2[nH]1,c1cc(C(F)(F)F)cc2nonc12,1.9895780000000003,7.569803
2673,COc1cc2cc(-c3cc(OC):C(c4occc4NC(C)=O):s3)[nH]c2cc1OC,c1occc1NC(C)=O,c1cc2cc(OC)c(OC)cc2[nH]1,5.965881,4.994603000000001
2674,COc1cc2cc(-c3s:C(c4sccc4C#N):cc3OC)[nH]c2cc1OC,c1cc2cc(OC)c(OC)cc2[nH]1,c1sccc1C#N,3.499915,7.319309
2675,COc1cc2[nH]ccc2c(C=Cc2nc(Br)cc3nsnc23)c1OC,c1c(OC)c(OC)cc2[nH]ccc12,c1nc(Br)cc2nsnc12,1.7245750000000002,7.258799
2676,COc1cc2cc(C=Cc3occ4nc(F)cnc34)n(C)c2cc1OC,c1cc2cc(OC)c(OC)cc2n1C,c1occ2nc(F)cnc12,2.4777530247670003,6.616647082
2677,COc1cc2nsnc2c(-c2cc(OC)c(C3:cc4cc(OC)c(OC)cc4[nH]:3)s2)n1,c1nc(OC)cc2nsnc12,c1cc2cc(OC)c(OC)cc2[nH]1,6.461157,2.1729930000000004
2678,COc1cc2cc(C=Cc3cc(Br)cc4nccnc34)n(C)c2cc1OC,c1cc2cc(OC)c(OC)cc2n1C,c1cc(Br)cc2nccnc12,2.603680025,7.129098082
2679,CNc1ccc2c(c1C=Cc1cc3cc(OC)c(OC)cc3n1C)SCS2,c1c(NC)ccc2c1SCS2,c1cc2cc(OC)c(OC)cc2n1C,5.234109082,4.602364024767001
2680,COc1cc2cc(C#Cc3cccc4nc(NC(C)=O)cnc34)[nH]c2cc1OC,c1cc2cc(OC)c(OC)cc2[nH]1,c1cccc2nc(NC(C)=O)cnc12,3.036784,6.560094
2681,COc1cc2cc(C=Cc3cccc4cc(NC(C)=O)ccc34)[nH]c2cc1OC,c1cc2cc(OC)c(OC)cc2[nH]1,c1cccc2cc(NC(C)=O)ccc12,3.844508,5.817102
2682,COc1cc2[nH]c(C(=O)O)cc2c(C=Cc2nc(O)cc3nsnc23)c1OC,c1c(OC)c(OC)cc2[nH]c(C(=O)O)cc12,c1nc(O)cc2nsnc12,2.547836,5.37824
2683,CNc1ncc2nsnc2c1C=Cc1cc2cc(OC)c(OC)cc2[nH]1,c1c(NC)ncc2nsnc12,c1cc2cc(OC)c(OC)cc2[nH]1,5.858383,2.5267190000000004
2684,COc1cc2cc(N=Cc3occ4nc(F)cnc34)n(C)c2cc1OC,c1cc2cc(OC)c(OC)cc2n1C,c1occ2nc(F)cnc12,2.4777530247670003,6.616647082
2685,COc1cc2cc(C=Cc3c(Br)ccc4nsnc34)[nH]c2cc1OC,c1cc2cc(OC)c(OC)cc2[nH]1,c1c(Br)ccc2nsnc12,2.2306730000000003,7.022222
2686,COc1cc2cc(C=Cc3cc(F)cc4nsnc34)n(C)c2cc1OC,c1cc2cc(OC)c(OC)cc2n1C,c1cc(F)cc2nsnc12,2.3322030247670003,7.039967082
2687,COc1cc2cc(-c3cc(OC):C(c4cc(F)cc5c4SCS5):s3)[nH]c2cc1OC,c1cc(F)cc2c1SCS2,c1cc2cc(OC)c(OC)cc2[nH]1,5.921905,4.266412
2688,COc1cc2[nH]c(C(=O)O)cc2c(N=Cc2c(C(F)(F)F)ncc3nsnc23)c1OC,c1c(OC)c(OC)cc2[nH]c(C(=O)O)cc12,c1c(C(F)(F)F)ncc2nsnc12,2.069031,6.442509
2689,COc1cc2cc(C=Nc3occ4nc(NC(C)=O)cnc34)[nH]c2cc1OC,c1cc2cc(OC)c(OC)cc2[nH]1,c1occ2nc(NC(C)=O)cnc12,2.7860440000000004,6.142004
2690,COc1cc2cc(N=Cc3cccc4nc(O)cnc34)[nH]c2cc1OC,c1cc2cc(OC)c(OC)cc2[nH]1,c1cccc2nc(O)cnc12,3.087212,6.665505
2691,COc1cc2cc(N=Cc3nc(S)cc4nsnc34)[nH]c2cc1OC,c1cc2cc(OC)c(OC)cc2[nH]1,c1nc(S)cc2nsnc12,1.981938,6.591602
2692,COc1cc2cc(-c3cc(OC)c(C4:nc(C)cc5nsnc:45)s3)n(C)c2cc1OC,c1nc(C)cc2nsnc12,c1cc2cc(OC)c(OC)cc2n1C,7.102484082,2.0983650247670003
2693,COc1cc2cc(N=Cc3c(OC(C)=O)ccc4ccccc34)[nH]c2cc1OC,c1cc2cc(OC)c(OC)cc2[nH]1,c1c(OC(C)=O)ccc2ccccc12,3.800211,6.08313
2694,COc1cc2cc(C=CC3:c(C)ccc4nonc:34)[nH]c2cc1OC,c1cc2cc(OC)c(OC)cc2[nH]1,c1c(C)ccc2nonc12,2.5756590000000004,6.94394
2695,COc1cc2cc(C=Nc3cccc4cc(C#N)ccc34)[nH]c2cc1OC,c1cc2cc(OC)c(OC)cc2[nH]1,c1cccc2cc(C#N)ccc12,3.068022,6.618
2696,COc1cc2c(cc(C(=O)O)n2C)c(C2:c(C#N)ccc3nonc:23)c1OC,c1c(C#N)ccc2nonc12,c1c(OC)c(OC)cc2c1cc(C(=O)O)n2C,6.462781,2.0369150000000005
2697,COc1cc2cc(-c3s:C(c4cccc5cc(NC(C)=O)ccc45):cc3OC)[nH]c2cc1OC,c1cc2cc(OC)c(OC)cc2[nH]1,c1cccc2cc(NC(C)=O)ccc12,3.844508,5.817102
2698,COc1cc2cc(C=Cc3c(O)ccc4nccnc34)[nH]c2cc1OC,c1cc2cc(OC)c(OC)cc2[nH]1,c1c(O)ccc2nccnc12,3.0449650000000004,6.508322
2699,COc1cc2cc(C#Cc3c(S(=O)(=O)O)ccc4nccnc34)[nH]c2cc1OC,c1cc2cc(OC)c(OC)cc2[nH]1,c1c(S(=O)(=O)O)ccc2nccnc12,2.295007,7.496436
2700,COc1cc2cc(C(=O)O)n(C)c2c(N=Cc2scc3nc(C#N)cnc23)c1OC,c1c(OC)c(OC)cc2cc(C(=O)O)n(C)c12,c1scc2nc(C#N)cnc12,2.219625,5.757569
2701,COc1cc2cc(-c3cc(OC):C(c4cc(C#N)cs4):s3)[nH]c2cc1OC,c1cc(C#N)cs1,c1cc2cc(OC)c(OC)cc2[nH]1,7.319309,3.499915
2702,COc1cc(-c2cc(C=O)cc3nsnc23)s:C:1c1c(OC)c(OC)cc2cc(C(=O)O)n(C)c12,c1c(OC)c(OC)cc2cc(C(=O)O)n(C)c12,c1cc(C=O)cc2nsnc12,2.3409630000000003,6.044657
2703,COc1cc2cc(C=Cc3cccc4nc(NC(C)=O)cnc34)n(C)c2cc1OC,c1cc2cc(OC)c(OC)cc2n1C,c1cccc2nc(NC(C)=O)cnc12,2.988892025,6.640190082
2704,COc1cc2cc(-c3cc(OC):C(c4cccc5ccccc45):s3)[nH]c2cc1OC,c1cccc2ccccc12,c1cc2cc(OC)c(OC)cc2[nH]1,6.013323,3.914897
2705,COc1c:C(c2c(OC)c(OC)cc3ccn(C)c23):sc1-c1cc(Br)cc2nccnc12,c1cc(Br)cc2nccnc12,c1c(OC)c(OC)cc2ccn(C)c12,7.129098082,2.603680025
2706,COc1cc2cc(N=Cc3c(O)ccc4nsnc34)[nH]c2cc1OC,c1cc2cc(OC)c(OC)cc2[nH]1,c1c(O)ccc2nsnc12,2.661471,6.503059
2707,COc1cc2cc(C(=O)O)[nH]c2c(C=Cc2c(F)ccc3nsnc23)c1OC,c1c(OC)c(OC)cc2cc(C(=O)O)[nH]c12,c1c(F)ccc2nsnc12,2.821264,5.670063
2708,COc1cc2cc(C=Cc3c(O)ccc4ccccc34)[nH]c2cc1OC,c1cc2cc(OC)c(OC)cc2[nH]1,c1c(O)ccc2ccccc12,3.950964,5.742884
2709,COc1cc2cc(C=Cc3scc4ncc(F)nc34)[nH]c2cc1OC,c1cc2cc(OC)c(OC)cc2[nH]1,c1scc2ncc(F)nc12,2.478583,6.645478
2710,COc1cc2cc(C=Cc3cc(OC(C)=O)cc4nsnc34)n(C)c2cc1OC,c1cc2cc(OC)c(OC)cc2n1C,c1cc(OC(C)=O)cc2nsnc12,2.424923025,6.928553082
2711,COc1cc2cc(N=Cc3c(OC(C)=O)ccc4c3SCS4)n(C)c2cc1OC,c1cc2cc(OC)c(OC)cc2n1C,c1c(OC(C)=O)ccc2c1SCS2,4.275089025,5.926301082
2712,COc1cc2c:C(c3cc(S(=O)(=O)O)cs3):n(C)c2cc1OC,c1cc(S(=O)(=O)O)cs1,c1cc2cc(OC)c(OC)cc2n1C,7.593859082,3.5514710247670003
2713,COc1cc2c(c(C3:sc(-c4cc5cc(OC)c(OC)cc5[nH]4)cc:3OC)c1)SCS2,c1cc(OC)cc2c1SCS2,c1cc2cc(OC)c(OC)cc2[nH]1,5.521106,4.488953
2714,COc1cc2cc(C=CC3:cc(Br)cc4nsnc:34)n(C)c2cc1OC,c1cc2cc(OC)c(OC)cc2n1C,c1cc(Br)cc2nsnc12,2.1827810247670003,7.102318082
2715,COc1cc2cc(-c3cc(OC)c(C4:nc(O)cc5nonc:45)s3)[nH]c2cc1OC,c1nc(O)cc2nonc12,c1cc2cc(OC)c(OC)cc2[nH]1,6.985998,1.9537090000000004
2716,COc1cc2cc(N=Cc3c(S)ccc4c3SCS4)[nH]c2cc1OC,c1cc2cc(OC)c(OC)cc2[nH]1,c1c(S)ccc2c1SCS2,4.2835600000000005,5.73795
2717,CNc1cnc2cccc(C=Nc3cc4cc(OC)c(OC)cc4[nH]3)c2n1,c1cccc2ncc(NC)nc12,c1cc2cc(OC)c(OC)cc2[nH]1,5.864141,3.398205
2718,COc1cc2cc(N=Cc3cc(F)ccc3F)[nH]c2cc1OC,c1cc2cc(OC)c(OC)cc2[nH]1,c1cc(F)ccc1F,4.301312,6.791185
2719,COc1cc2cc(C(=O)O)[nH]c2c(C2:occ3ncc(C#N)nc:23)c1OC,c1occ2ncc(C#N)nc12,c1c(OC)c(OC)cc2cc(C(=O)O)[nH]c12,5.640089000000001,2.264361
2720,COc1cc2nonc2c(C=NC2:cc3cc(OC)c(OC)cc3[nH]:2)n1,c1nc(OC)cc2nonc12,c1cc2cc(OC)c(OC)cc2[nH]1,6.750608,2.0324280000000003
2721,COc1cc2cc[nH]c2c(C2:c(F)ncc3nonc:23)c1OC,c1c(OC)c(OC)cc2cc[nH]c12,c1c(F)ncc2nonc12,1.6684340000000004,7.628321
2722,COc1cc2c:C(c3sc(-c4cccc5ncc(C#N)nc45)cc3OC):[nH]c2cc1OC,c1cc2cc(OC)c(OC)cc2[nH]1,c1cccc2ncc(C#N)nc12,2.139873,7.436185
2723,COc1cc2c(cc(C(=O)O)n2C)c(N=Cc2scc3ncc(Br)nc23)c1OC,c1c(OC)c(OC)cc2c1cc(C(=O)O)n2C,c1scc2ncc(Br)nc12,2.7037450000000005,5.506443
2724,COc1cc2cc(C#CC3:c(Br)ncc4nonc:34)[nH]c2cc1OC,c1cc2cc(OC)c(OC)cc2[nH]1,c1c(Br)ncc2nonc12,1.5599230000000004,7.564373
2725,COc1cc2cc(C=Cc3c(C#N)ccc4c3SCS4)n(C)c2cc1OC,c1cc2cc(OC)c(OC)cc2n1C,c1c(C#N)ccc2c1SCS2,3.251175025,6.442949082
2726,COc1cc2c:C(c3sc(-c4cncc5nsnc45)cc3OC):[nH]c2cc1OC,c1cc2cc(OC)c(OC)cc2[nH]1,c1cncc2nsnc12,2.051705,7.313665
